cns5_id,gj_id,component_id,n_components,primary_flag,gj_system_primary,gaia_dr3_id,hip_id,ra,dec,epoch,coordinates_bibcode,parallax,parallax_error,parallax_bibcode,pmra,pmra_error,pmdec,pmdec_error,pm_bibcode,rv,rv_error,rv_bibcode,g_mag,g_mag_error,bp_mag,bp_mag_error,rp_mag,rp_mag_error,g_mag_resulting,g_mag_resulting_error,g_rp_resulting,g_rp_resulting_error,g_rp_resulting_flag,cns6_system_id,reference_object_cns5_id,multiplicity_bibcode,remarks
283,3069,--,1,1,,411311395692644224,,15.495585706669338,54.18217771927336,2016.0,2020yCat.1350....0G,90.06902797834785,0.046305317,2020yCat.1350....0G,-304.13454039362045,0.019989781081676483,-116.38279060949287,0.019536634907126427,2020yCat.1350....0G,-5.9,0.51,2026arXiv260200382W,13.151,0.0004623939988584459,15.289569,0.0024391607852977536,11.807017,0.0009713558622851118,13.151,0.0004623939988584459,1.3486249949696898,0.002929682158141051,0,479,,,
284,10154,--,1,1,,,,15.5088278,3.9281695,2000.0,2014yCat.2328....0C,40.20000076293945,2.8,2020AJ....159..257B,353.20001220703125,2.5999999046325684,71.0,2.299999952316284,2020AJ....159..257B,,,,,,,,,,,,,,,4978,,,
285,3072,--,1,1,,2473055951588089088,4845,15.588177035541234,-10.424645417428936,2016.0,2020yCat.1350....0G,47.41721666196371,0.025558518,2020yCat.1350....0G,26.087937256211745,0.02026447281241417,-176.9198557011405,0.01793736033141613,2020yCat.1350....0G,8.84185,0.168739,2023A&A...674A...1G,9.38436,0.00032083420884192356,10.225182,0.0007352039211917423,8.4857435,0.00048817472821717137,9.38436,0.00032083420884192356,0.8993828495955145,0.0015712540758914906,0,3100,,,
286,3071,AB,3,1,,2552288133874677760,4849,15.603777021144387,5.062519159832716,2016.0,2020yCat.1350....0G,44.62333905085162,0.16378407,"2020yCat.1350....0G, 2023A&A...674A..34G",329.92009656134974,0.20587444305419922,216.27527057483948,0.16495409607887268,2020yCat.1350....0G,22.17,0.1,2002ApJS..141..503N,8.022834,0.0011465013558636002,8.372889,0.0018324618131364565,7.0881352,0.004105709938251547,8.022834,0.0011465013558636002,0.7143874541589107,0.004680253240334423,0,3681,,,
287,10155,--,1,1,,523359498947960704,,15.624864025418253,63.543427314659965,2016.0,2020yCat.1350....0G,60.26529761500452,0.1712564,2020yCat.1350....0G,125.76359621007225,0.03860524669289589,298.9336458918871,0.0523838996887207,2020yCat.1350....0G,3.24152,2.47493,2023A&A...674A...1G,14.037183,0.0005401091590930995,16.346285,0.0051915713859435044,12.661462,0.0007095732459062772,14.037183,0.0005401091590930995,1.3807891451304848,0.005398694994779139,0,1531,,,
288,48,--,1,1,,533621859441169920,4856,15.659011875595588,71.67812049454075,2016.0,2020yCat.1350....0G,121.49459071489811,0.016009483,2020yCat.1350....0G,1746.7010132181863,0.016728950664401054,-381.76236971875386,0.01708170771598816,2020yCat.1350....0G,1.34299,0.154392,2023A&A...674A...1G,8.941875,0.00043597865144442835,10.254671,0.0017915604520529714,7.7960787,0.0008102551406487661,8.941875,0.00043597865144442835,1.1352800038288666,0.002357159783788108,0,193,,,
289,49,A,2,1,,522863309964987520,4872,15.668950820681058,62.345451222893885,2016.0,2020yCat.1350....0G,101.45212686821228,0.021238096,2020yCat.1350....0G,731.0879947758527,0.013724243268370628,90.53173556175588,0.016883907839655876,2020yCat.1350....0G,-6.28409,0.133286,2023A&A...674A...1G,8.671337,0.00034490065806057926,9.792029,0.001209173978151407,7.6165996,0.0006903733490369577,8.671337,0.00034490065806057926,1.0533127843547978,0.0019049191768941284,0,323,,,
290,10156,--,1,1,,4989399774745144448,,15.720962344336396,-37.627709358232806,2016.0,2020yCat.1350....0G,88.36634164566794,0.05580895,2020yCat.1350....0G,1469.8930685963305,0.044165898114442825,250.77300544152885,0.03974296897649765,2020yCat.1350....0G,-5.0,2.0,2015ApJS..220...18B,15.338341,0.0007219699738533192,18.762997,0.015003390468019927,13.824637,0.0016701375356093873,15.338341,0.0007219699738533192,1.5137033462524414,0.00181950543582512,1,510,,,
291,10157,--,1,1,,405201306499066624,,15.747069508610705,53.0676444379337,2016.0,2020yCat.1350....0G,45.95793365576808,0.05000164,2020yCat.1350....0G,315.8195124792631,0.027553578838706017,-265.80180687459494,0.02268383279442787,2020yCat.1350....0G,1.40543,2.28172,2023A&A...674A...1G,14.635294,0.0004830524459226651,16.766907,0.003265270036738951,13.296704,0.0008111191230219954,14.635294,0.0004830524459226651,1.3463237740664022,0.0036069242637678384,0,3396,,,
292,10158,--,1,1,,377003295711606400,,15.785663938175054,45.158084285052645,2016.0,2020yCat.1350....0G,42.67037742445165,0.22325002,2020yCat.1350....0G,402.6082640187652,0.27098700404167175,-9.873157406945264,0.15227185189723969,2020yCat.1350....0G,,,,18.427187,0.0018213286594241937,21.371536,0.17493180399957614,16.8331,0.007668850790248774,18.427187,0.0018213286594241937,1.5940876007080078,0.007882164076491886,1,4220,,,
293,3073,--,1,1,,313386725454611200,,15.8092991235,31.68325763655,2016.0,2020yCat.1350....0G,24.9,6.0,2014ApJ...784..156D,209.0,8.0,-13.0,8.0,2012yCat.1322....0Z,32.751,4.269,2015ApJS..220...16T,12.740312,0.013766736330134565,13.907586,0.0030616807150640924,11.214254,,12.740312,0.013766736330134565,,,,5398,,,
294,1026,A,2,1,,2788769028896753664,4927,15.812158488357541,20.098082809316534,2016.0,2020yCat.1350....0G,62.8121212314253,0.07989632,2020yCat.1350....0G,672.1632750180221,0.031149184331297874,50.96168573056726,0.02669287659227848,2020yCat.1350....0G,21.0237,0.338714,2023A&A...674A...1G,10.663842,0.00044506293299992073,11.884141,0.002548165114837162,9.553832,0.0015426957148049457,10.663842,0.00044506293299992073,1.1000281526486437,0.003250085463637938,0,1371,,,
295,1026,B,2,0,,2788757282161376512,,15.812771722532972,20.098462040481657,2016.0,2020yCat.1350....0G,62.8121212314253,0.07989632,2020yCat.1350....0G,676.2819754336367,0.13360443711280823,27.182460326701403,0.1092853918671608,2020yCat.1350....0G,21.3321,0.593508,2023A&A...674A...1G,11.685182,0.0008306479964534106,13.2089205,0.016109773661622938,10.424556,0.00788311183285633,11.685182,0.0008306479964534106,1.2138518829514984,0.017982165042008693,0,1371,,,
296,10160,B,2,0,10161,2372192389852176768,,15.837700742832006,-13.806212788118964,2016.0,2020yCat.1350....0G,63.06713660488176,0.06986536,2020yCat.1350....0G,76.0306828908284,0.03644038736820221,41.85387187161063,0.03529317304491997,2020yCat.1350....0G,14.994,0.200163,2023A&A...674A...1G,10.863111,0.0004104933519348673,12.245049,0.0013873414159561454,9.702409,0.0007478427476329229,10.863111,0.0004104933519348673,1.1567416541717577,0.002043033279125517,0,1348,,,
297,10161,A,2,1,,2372192767809294592,,15.83877205672847,-13.7994314797556,2016.0,2020yCat.1350....0G,63.06713660488176,0.06986536,2020yCat.1350....0G,73.18766719739608,0.037332985550165176,33.15315830699109,0.04058874770998955,2020yCat.1350....0G,15.4137,0.240298,2023A&A...674A...1G,10.628398,0.0005319370620068577,11.961716,0.0021575444699198465,9.484871,0.0013834503082523358,10.628398,0.0005319370620068577,1.1398567061742244,0.0028738359200005128,0,1348,,,
298,51,B,2,0,49,522864272041351296,,15.839644585280979,62.36589259248621,2016.0,2020yCat.1350....0G,101.45212686821228,0.021238096,2020yCat.1350....0G,730.398009578876,0.03865988925099373,85.9667043087498,0.04525594785809517,2020yCat.1350....0G,-6.26,0.13,2026arXiv260200382W,11.927245,0.0013049532201987975,13.899523,0.005768386606588524,10.594085,0.002733055788537616,11.927245,0.0013049532201987975,1.3181056049598519,0.006514129104211001,0,323,,,"The p_rot value revised to 1.0241 +/- 0.0004 d using TESS (Sadegi et al., in prep.)"
299,10162,--,1,1,,,,15.8846343,19.5934432,2000.0,2014yCat.2328....0C,35.9,5.7,2021ApJS..253....7K,304.3,2.9,18.7,2.8,2021ApJS..253....7K,,,,,,,,,,,,,,,5300,,,
300,1027,C,3,0,3071,2552121179905893888,,15.959464909337223,5.0761873722871,2016.0,2020yCat.1350....0G,44.62333905085162,0.16378407,"2020yCat.1350....0G, 2023A&A...674A..34G",325.9296578353961,0.10024095326662064,231.6133932938444,0.06483988463878632,2020yCat.1350....0G,55.0,0.699999988079071,2020A&A...638A.131N,13.937676,0.0003452288239525583,14.062895,0.0008889705646998687,13.705843,0.0008596509284563336,13.937676,0.0003452288239525583,0.23718753196768985,0.00179423197599938,0,3681,,,"Suspected as double degenerate by 2001ApJS..133..413B; however, the binary nature of this object is uncertain."
301,10163,--,1,1,,370467150056983808,,16.013221607924102,37.89647952671779,2016.0,2020yCat.1350....0G,43.98039542927888,0.12766244,2020yCat.1350....0G,4.526377336106363,0.038229383528232574,23.87039578904934,0.03300946578383446,2020yCat.1350....0G,-28.2207,0.355552,2023A&A...674A...1G,11.5739,0.0006420409117850808,12.795404,0.0008484856665387088,10.476564,0.0005920836209665259,11.5739,0.0006420409117850808,1.0965521043723776,0.0016614725217524572,0,3848,,,
302,10164,--,1,1,,4705628051386514304,,16.02568403467347,-65.37498961991618,2016.0,2020yCat.1350....0G,80.34105154677688,0.04479074,2020yCat.1350....0G,-310.307530890034,0.023186014965176582,-173.64934383088215,0.023138754069805145,2020yCat.1350....0G,8.52,0.51,2026arXiv260200382W,12.447152,0.0005909635582973123,14.21399,0.002097664095689019,11.18092,0.0011465858217024122,12.447152,0.0005909635582973123,1.2655391585345201,0.002721186084205163,0,678,,,
303,10165,--,1,1,,4989114210959175808,,16.12038912116693,-38.46439419908745,2016.0,2020yCat.1350....0G,44.094943257977555,0.108489454,2020yCat.1350....0G,-6.886488990103839,0.023990320041775703,-193.3082216545502,0.02369658090174198,2020yCat.1350....0G,13.0626,0.221363,2023A&A...674A...1G,11.744483,0.00048700137752225904,13.150514,0.001145535846628086,10.572757,0.0005028449544655905,11.744483,0.00048700137752225904,1.1655879283003376,0.0018041910719603475,0,3819,,,
304,1028,--,1,1,,2358022227591374336,,16.23022246917644,-18.122448954793846,2016.0,2020yCat.1350....0G,102.29839831661319,0.07643653,2020yCat.1350....0G,1292.1878660323266,0.04379882290959358,488.1039078364903,0.04927290230989456,2020yCat.1350....0G,11.59,0.5,2026arXiv260200382W,12.697248,0.0006358655521717413,14.777573,0.002234340982450627,11.35764,0.000916651607758891,12.697248,0.0006358655521717413,1.3376013760157375,0.0027427230621893625,0,318,,,
305,10166,--,1,1,,,,16.368057,-78.572398,2017.33,2021ApJS..253....7K,87.2,4.4,2021ApJS..253....7K,293.0,8.8,-155.1,8.6,2021ApJS..253....7K,,,,,,,,,,,,,,,527,,,
306,1029,--,1,1,,308256610357824640,,16.41654124373291,28.491827062343326,2016.0,2020yCat.1350....0G,79.28959335396263,0.1243639,2023A&A...674A..34G,1917.6506594295265,0.26291710138320923,-187.26396142979064,0.22233261168003082,2020yCat.1350....0G,-11.19,0.04,2026arXiv260200382W,12.949484,0.0008207876396502903,15.111021,0.0025143005294737206,11.596436,0.0009004273893979415,12.949484,0.0008207876396502903,1.3534390210144536,0.0029702654150916925,0,703,,,parallax from Gaia DR3 NSS two-body orbit (nss_two_body_orbit)
307,10167,--,1,1,,2785466581298775680,,16.65386629207734,19.224888539622928,2016.0,2020yCat.1350....0G,40.461931634390716,0.12563273,2020yCat.1350....0G,-42.06666583479145,0.046628233045339584,-222.79007012357297,0.03151017799973488,2020yCat.1350....0G,10.8468,0.261307,2023A&A...674A...1G,12.104721,0.0006578907455159717,13.529412,0.002559007509561733,10.933319,0.0012341793236475404,12.104721,0.0006578907455159717,1.1701060039604532,0.00312437482337066,0,4891,,,
308,1030,--,1,1,,2783324526489670144,5215,16.67246610903661,15.271685972640421,2016.0,2020yCat.1350....0G,45.02506842582905,0.07958299,2020yCat.1350....0G,-107.9069356105362,0.04933430254459381,-251.43257572284406,0.036530204117298126,2020yCat.1350....0G,16.3699,0.192576,2023A&A...674A...1G,10.513505,0.0008202139529525311,11.6791315,0.0034773998447463045,9.431864,0.002271017399541709,10.513505,0.0008202139529525311,1.0755648906698634,0.0043519914647506845,0,3588,,,
309,10168,--,1,1,,565706429072383232,,16.73334799010598,80.4594551063459,2016.0,2020yCat.1350....0G,46.94351093627975,0.09015139,2020yCat.1350....0G,206.66662783138008,0.029185673221945763,-25.25726495610692,0.029188144952058792,2020yCat.1350....0G,-12.3273,2.2616,2023A&A...674A...1G,12.470033,0.0009270825979335425,14.238649,0.003998732223558846,11.19689,0.0025091912659633286,12.470033,0.0009270825979335425,1.2676127743082402,0.0048965191927444265,0,3201,,,
310,52,--,1,1,,523433578540463488,5247,16.799809785868064,63.942745992881164,2016.0,2020yCat.1350....0G,66.3935767332706,0.016111042,2020yCat.1350....0G,1546.9442483739479,0.013699652627110481,319.0294431936024,0.01628202013671398,2020yCat.1350....0G,2.55584,0.127421,2023A&A...674A...1G,8.415902,0.0001857389712568743,9.195679,0.0004816915217251288,7.5538945,0.00033189768110824885,8.415902,0.0001857389712568743,0.8615476648757789,0.0014255464891847276,0,1170,,,
311,53.1,A,2,1,,2791782794564103808,5286,16.90830744929983,22.952800313323927,2016.0,2020yCat.1350....0G,48.717416593413034,0.0689258,2020yCat.1350....0G,103.16760053075082,0.035612206906080246,-490.281154749567,0.0246144887059927,2020yCat.1350....0G,6.59031,0.120317,2023A&A...674A...1G,8.033944,0.00020235684703821127,8.633616,0.0006948154213078096,7.2983813,0.0004472312912684885,8.033944,0.00020235684703821127,0.7358260060749392,0.0015403844642091235,0,2852,,,
312,53.1,B,2,0,,2791782794564103680,,16.911025293339716,22.95355541328054,2016.0,2020yCat.1350....0G,48.717416593413034,0.0689258,2020yCat.1350....0G,96.60660847024212,0.04923579469323158,-495.49537309798546,0.035025838762521744,2020yCat.1350....0G,9.26872,0.49112,2023A&A...674A...1G,12.61582,0.0006996751791926144,14.290064,0.00439195157356105,11.363475,0.0017732765234267551,12.61582,0.0006996751791926144,1.2445761639944446,0.004911593249958903,0,2852,,,
313,52.2,--,1,1,,314922605759778048,,16.95672268435582,34.21062011839555,2016.0,2020yCat.1350....0G,42.63521337640277,0.083933994,2020yCat.1350....0G,1373.6228544046069,0.026019731536507607,480.4575488701561,0.021823380142450333,2020yCat.1350....0G,-13.5039,0.34207,2023A&A...674A...1G,12.357573,0.00037955848820652816,13.602087,0.0009456983139393521,11.251356,0.0005638229357945462,12.357573,0.00037955848820652816,1.1056848838228452,0.001703596667029997,0,4226,,,
314,10169,--,1,1,,,,16.9701886,0.6992208,2000.0,2014yCat.2328....0C,64.0,5.0,2004AJ....127.2948V,632.0,4.0,82.0,2.5,2018ApJS..234....1B,2.99791,0.00047,2008ApJS..175..297A,,,,,,,,,,,,1299,,,
315,10170,--,1,1,,2537831170877143552,,17.050154984643736,0.4641340321772402,2016.0,2020yCat.1350....0G,51.91163684537503,0.098517105,2020yCat.1350....0G,-250.56184924968454,0.03233661502599716,-353.0403773054386,0.024505706503987312,2020yCat.1350....0G,-24.2059,1.27462,2023A&A...674A...1G,13.279229,0.0007933593867327943,15.116769,0.004180216812388805,11.997444,0.001437142689386902,13.279229,0.0007933593867327943,1.2829821233988588,0.004607558106875728,0,2390,,,
316,1031,--,1,1,,5032989500911228928,,17.07992913450677,-28.806257521733386,2016.0,2020yCat.1350....0G,77.9674153523483,0.14571944,2020yCat.1350....0G,732.1992366965205,0.02733307145535946,-122.35250320490294,0.020163986831903458,2020yCat.1350....0G,11.96,0.5,2026arXiv260200382W,12.013836,0.0005097262255853918,13.642114,0.001021448281018831,10.775913,0.0005574471984209685,12.013836,0.0005097262255853918,1.231843849867187,0.0017447360745464374,0,735,,,
317,53,AB,2,1,,411413822074322432,5336,17.094749861202942,54.91320397755905,2016.0,2020yCat.1350....0G,130.31942376927032,1.7856507,2020yCat.1350....0G,3468.251393146748,0.35364648699760437,-1564.8444473117734,0.3652014434337616,2020yCat.1350....0G,-97.0938,0.252538,2023A&A...674A...1G,4.9480124,0.0005281152844618881,5.326608,0.00044874950887709657,4.4043818,0.0018978577386036752,4.9480124,0.0005281152844618881,0.5461804474181251,0.002343766225052168,0,156,,,GJ 53 A = WDS J01083+5455Aa; GJ 53 B = WDS J01083+5455Ab; not WDS J01083+5455B!
318,10171,--,1,1,,4989657094825384064,,17.19032438471406,-37.174544760177824,2016.0,2020yCat.1350....0G,43.87998200089492,0.027452683,2020yCat.1350....0G,-558.987363412735,0.013047388754785061,-432.25935712647015,0.017975561320781708,2020yCat.1350....0G,-12.147,1.54076,2023A&A...674A...1G,14.322048,0.0004272944318083968,16.279758,0.002563701431400248,13.01778,0.0009386064593292702,14.322048,0.0004272944318083968,1.309693919390885,0.0030238298753167826,0,3873,,,
319,10172,--,1,1,,4928644747924606848,,17.25788966853827,-51.013378113702665,2016.0,2020yCat.1350....0G,62.84739162104731,0.1416244,2020yCat.1350....0G,219.38476360458387,0.06344285607337952,78.34787149785564,0.08314527571201324,2020yCat.1350....0G,-1.15,0.81,2019AJ....157..234S,16.647049,0.0009998308756852471,20.010582,0.05089523050053649,15.108272,0.0020313284570259446,16.647049,0.0009998308756852471,1.5387773513793945,0.002264057658341972,1,1366,,,
320,1032,--,1,1,,5041018993810217984,5410,17.30355982409004,-24.689034009094083,2016.0,2020yCat.1350....0G,48.956336019345116,0.16555999,2020yCat.1350....0G,300.3315340585737,0.05894559621810913,24.333429040694007,0.06750189512968063,2020yCat.1350....0G,-5.54508,0.198915,2023A&A...674A...1G,11.140883,0.000640886694458939,12.493198,0.0013694528351966071,9.988733,0.0008924070293546946,11.140883,0.000640886694458939,1.1471861873141735,0.002088490213975085,0,2809,,,
321,2021,--,1,1,,5041034524411980288,,17.329387245051528,-24.507395370423602,2016.0,2020yCat.1350....0G,56.16748200553428,0.041418705,2020yCat.1350....0G,278.51552722297174,0.027491740882396698,-183.74870835557724,0.02978871390223503,2020yCat.1350....0G,11.1293,3.21653,2023A&A...674A...1G,13.009754,0.000617729615221312,14.787872,0.00227523743631943,11.743476,0.0009272851430056676,13.009754,0.000617729615221312,1.2681283993352415,0.0027796696077175167,0,1908,,,
322,10173,--,1,1,,4687511776265158400,,17.33022266574235,-72.20977962341956,2016.0,2020yCat.1350....0G,51.885986413964915,0.090641424,2020yCat.1350....0G,583.3363090751606,0.03609360381960869,439.16328980562065,0.02648647502064705,2020yCat.1350....0G,13.1364,0.48067,2023A&A...674A...1G,11.862555,0.0004505578498350294,13.115418,0.0056815101053090036,10.717454,0.0031012283953824843,11.862555,0.0004505578498350294,1.1188415370317617,0.0066020583636510624,0,2396,,,
323,10174,--,1,1,,309977380415042432,,17.34632105438131,29.82564749247516,2016.0,2020yCat.1350....0G,63.072753955794525,0.17387001,2020yCat.1350....0G,1011.2685367485816,0.1573401540517807,368.2271303909495,0.13112163543701172,2020yCat.1350....0G,,,,17.59076,0.0016902629317060386,20.652775,0.1315861538801364,16.020535,0.005170319369893456,17.59076,0.0016902629317060386,1.5702247619628906,0.005439594761100771,1,1350,,,
324,10175,--,1,1,,2531195858721613056,,17.464999678254976,-3.723958771440576,2016.0,2020yCat.1350....0G,94.68352350825498,0.5650314,2020yCat.1350....0G,372.1680564581941,0.2645567059516907,8.651952947351514,0.15565210580825806,2020yCat.1350....0G,-7.0,2.0,2015ApJS..220...18B,16.375042,0.0014621256612913842,19.652822,0.0454952008159807,14.801928,0.002480640002580185,16.375042,0.0014621256612913842,1.5731143951416016,0.002879476735764293,1,404,,,
325,10176,--,1,1,,2468929243931522304,,17.57395028608209,-11.855370704147928,2016.0,2020yCat.1350....0G,54.37917351131766,0.23759145,2020yCat.1350....0G,217.81856838860705,0.0811154693365097,-120.38310009199942,0.08552286773920059,2020yCat.1350....0G,-8.53181,0.240998,2023A&A...674A...1G,11.410422,0.00077399035211237,12.891286,0.0007382614263887786,10.215217,0.0005161513651764783,11.410422,0.00077399035211237,1.1892611827465176,0.0015815948170966976,0,2112,,,
