source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,teff_gspphot,logg_gspphot,lum_flame,radius_flame,spectraltype_esphs,classprob_dsc_combmod_star,best_class_name,best_class_score
263916742385357056,8.918802,9.964107,7.9013667,2.0627398,1.6391277,0.16819885,NOT_AVAILABLE,0,3667.5244,4.6223,0.059136987,0.6811747,M,0.9982583,,
265201384281320448,15.598609,18.346138,14.155639,4.1904993,,,NOT_AVAILABLE,0,,,,,M,0.99999875,,
265724476942021504,13.625421,,,,-4.305978,2.5974748,NOT_AVAILABLE,0,,,,,,,,
266846631637524864,9.218808,10.183291,8.241274,1.9420176,65.44726,0.14373107,NOT_AVAILABLE,0,3575.7656,4.4002,0.05268921,0.5980751,M,1.0000273E-6,,
266846631637525120,15.707108,18.064842,14.125392,3.9394503,,,NOT_AVAILABLE,0,,,,,,0.99999833,,
269066953631488384,12.086062,13.815394,10.8223295,2.9930649,0.15753625,0.51079065,NOT_AVAILABLE,0,,,,,M,0.9976672,,
269067920001221888,9.412902,10.488072,8.383322,2.1047506,-0.2905341,0.15094312,VARIABLE,0,3390.4043,4.1213,0.046348516,0.62398285,M,0.99648726,SOLAR_LIKE,0.3400553
270387437037301248,10.856359,12.0600395,9.764734,2.2953053,-12.460941,0.24220833,VARIABLE,0,,,,,M,0.9976672,SOLAR_LIKE,0.4954699
271438845026834944,12.697595,14.244136,11.388166,2.8559694,-92.83854,0.831023,NOT_AVAILABLE,0,,,,,M,0.99296397,,
271438845031711104,13.245806,14.576517,11.674871,2.9016457,-89.40396,1.6164453,NOT_AVAILABLE,0,,,,,,0.99999005,,
272752039871123712,15.422434,17.871138,14.025803,3.845335,,,NOT_AVAILABLE,0,,,,,M,0.99999756,,
272855565763652480,7.9525313,8.829921,7.031435,1.7984858,33.72583,0.13611707,NOT_AVAILABLE,0,3760.6282,4.505,0.07937894,0.66351694,K,0.9976672,,
277483990023898240,16.487928,19.341955,14.983216,4.358739,,,NOT_AVAILABLE,0,,,,,M,0.99999833,,
278584536738548864,12.347996,13.719951,11.190027,2.5299234,63.00745,0.45070398,NOT_AVAILABLE,0,3129.8254,4.3087,0.010922811,0.33657265,M,1.0000273E-6,,
279844370905734144,15.017324,17.877363,13.566124,4.3112392,,,NOT_AVAILABLE,0,,,,,M,0.99999875,,
280225450466067968,17.305668,20.663488,15.745908,4.9175806,,,NOT_AVAILABLE,0,,,,,M,0.9999991,,
281261607033049472,15.289462,18.335472,13.814244,4.521228,,,NOT_AVAILABLE,0,,,,,M,0.9999985,,
283569928616960768,8.38387,9.244538,7.4721923,1.772346,-20.715618,0.122924216,NOT_AVAILABLE,0,,,,,K,0.99885,,
285390307554814080,12.446589,13.915,11.25195,2.6630497,-83.51101,0.3605721,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
287767756635519488,19.345268,,16.907875,,,,NOT_AVAILABLE,0,,,,,,,,
287767760932246144,19.043676,21.030539,16.90174,4.1287994,,,NOT_AVAILABLE,0,,,,,,0.99999833,,
287949592667076864,17.315636,20.414886,15.755761,4.6591253,,,NOT_AVAILABLE,0,,,,,M,0.9999985,,
288781167053300480,7.4307876,7.9394093,6.760377,1.1790323,,,NOT_AVAILABLE,0,4695.5312,4.3295,0.5019801,1.070754,K,0.99885,,
291512216497803264,13.868724,15.757443,12.576012,3.1814318,5.6532116,3.558533,NOT_AVAILABLE,0,3044.0972,5.0591,0.0034685414,0.21184304,M,0.9998576,,
294014808041906688,13.6215315,15.2982435,12.381662,2.9165812,36.272377,1.0149212,NOT_AVAILABLE,0,,,,,M,0.9976672,,
294517800251711616,9.477474,10.309335,8.584224,1.725111,-23.098326,0.15915234,NOT_AVAILABLE,0,,,,,K,0.99944246,,
295725407616670848,16.778864,20.50685,15.241408,5.265441,,,NOT_AVAILABLE,0,,,,,M,0.99999833,,
299467939039225728,11.2429085,12.57472,10.105213,2.4695072,-10.41604,0.42428467,NOT_AVAILABLE,0,3232.5718,4.0677,0.020328693,0.45471558,M,0.99296397,,
301785537751949824,9.65533,10.612588,8.69036,1.9222279,,,NOT_AVAILABLE,0,3673.0574,4.4371,0.0873394,0.7298086,M,0.99648726,,
302525062400087936,18.232468,20.848347,16.68748,4.160866,,,NOT_AVAILABLE,0,,,,,,0.9999993,,
303438275527023744,14.37347,16.357412,13.060323,3.2970896,39.166622,2.924082,NOT_AVAILABLE,0,,,,,M,0.9999582,,
303876117377381376,12.47885,14.150878,11.223202,2.9276762,-13.800667,1.480084,NOT_AVAILABLE,0,,,,,M,0.99861324,,
304991163902854784,6.9485893,7.3333025,6.395596,0.9377065,-35.140568,0.12386108,NOT_AVAILABLE,0,5313.275,4.398,0.77283585,1.0374031,G,0.99948806,,
308256610357824640,12.949484,15.111021,11.596436,3.5145855,,,NOT_AVAILABLE,1,,,,,M,0.99999774,,
308828253324985984,10.693618,11.790379,9.65728,2.1330986,-69.49797,0.27077484,NOT_AVAILABLE,0,,,,,M,0.9976672,,
309977380415042432,17.565262,20.652775,16.020535,4.6322403,,,NOT_AVAILABLE,0,,,,,M,0.99999946,,
311392417520107136,13.038446,14.597101,11.8325405,2.7645607,-33.591442,0.72037333,NOT_AVAILABLE,0,,,,,M,0.99885,,
313386725454611200,12.740312,13.907586,11.214254,2.6933317,,,NOT_AVAILABLE,0,,,,,M,0.99648726,,
314922605759778048,12.357573,13.602087,11.251356,2.350731,-13.503927,0.3420695,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
322492502798326144,19.664467,21.534996,18.16802,3.3669758,,,NOT_AVAILABLE,0,,,,,,0.99999696,,
325242072141424384,12.576664,14.053883,11.393359,2.6605234,16.091396,0.37629586,NOT_AVAILABLE,0,3154.2136,4.6541,0.00898583,0.33465147,M,0.99861324,,
325533923760046848,14.154061,16.205063,12.824508,3.3805552,,,NOT_AVAILABLE,0,2970.2996,5.0823,0.002582677,0.19183154,M,0.999994,,
326173044957518080,4.6710567,5.013268,4.1817183,0.83154964,-7.204872,1.844189,NOT_AVAILABLE,0,,,,,,0.99952716,,
326828392543639296,12.972597,14.4997,11.770294,2.7294054,-29.379677,0.79929847,NOT_AVAILABLE,0,,,,,M,0.9982583,,
327930412432710784,11.388968,12.82178,10.210422,2.6113586,-28.733746,0.2434919,NOT_AVAILABLE,0,,,,,M,0.9982583,,
327944328126649856,13.68886,16.209309,12.274778,3.9345303,,,NOT_AVAILABLE,0,,,,,M,0.9999991,,
328181406025950848,12.961604,,,,65.04728,2.4576423,NOT_AVAILABLE,0,,,,,,,,
328181410322977792,12.747218,13.698361,11.032502,2.6658592,64.72564,3.8586087,NOT_AVAILABLE,0,,,,,unknown,0.99978256,,
328181410322978816,13.033164,14.531653,11.841615,2.6900387,62.63266,1.2212753,NOT_AVAILABLE,0,,,,,M,0.99296397,,
331307970417696000,12.542186,14.363166,11.249774,3.1133919,-3.2055843,4.3403883,NOT_AVAILABLE,0,,,,,M,0.9996796,,
331611611723173760,11.585277,12.899129,10.450825,2.4483042,19.908018,0.6608316,NOT_AVAILABLE,0,3180.6003,4.1288,0.025077287,0.521546,M,0.99861324,,
332820971434386432,14.535849,14.616515,14.385696,0.23081875,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
333010327952701696,14.405324,14.583219,14.09747,0.4857483,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
335144892337326336,4.7216687,5.0514627,4.310991,0.74047184,,,NOT_AVAILABLE,0,5948.3945,3.828,5.368738,2.181853,,0.99296397,,
336080576733515264,12.897766,14.3808,11.707276,2.673524,7.91257,0.8311307,NOT_AVAILABLE,0,,,,,M,0.99296397,,
338554924573259392,12.40992,13.867092,11.228664,2.6384277,69.55323,0.41912198,NOT_AVAILABLE,0,3082.2595,4.3295,0.010696165,0.36319244,M,0.9982583,,
340780267388505344,10.070117,11.054639,9.08621,1.9684286,36.59067,0.1752534,NOT_AVAILABLE,0,,,,,M,0.99296397,,
342743754636574208,13.736929,15.695046,12.425685,3.2693615,-44.869263,12.0280905,NOT_AVAILABLE,0,3013.5095,5.0477,0.0035145057,0.2175046,M,0.9999644,,
345680648977744896,13.960793,15.935573,12.646341,3.2892313,,,NOT_AVAILABLE,0,3004.3452,5.0432,0.003495857,0.21818735,M,0.9999742,,
348020242217448576,12.497144,14.276758,11.226539,3.0502195,-28.317282,0.393816,NOT_AVAILABLE,0,,,,,M,0.9992449,,
348020482735930112,3.966133,4.2386155,3.5156913,0.72292423,-28.74587,0.12611356,NOT_AVAILABLE,0,6096.4243,4.1171,3.4089487,1.655236,F,0.99296397,,
348515297330773120,4.800438,5.112087,4.3069367,0.80515003,0.20113944,0.3220995,NOT_AVAILABLE,0,5777.9346,4.2294,1.921733,1.3834943,G,0.99648726,,
349716170186042880,13.725133,15.727501,12.402292,3.3252087,,,NOT_AVAILABLE,0,2975.5696,4.7672,0.00527379,0.27218637,M,0.99998,,
350276160904866816,12.2619705,13.866127,11.027575,2.8385525,3.712656,1.4173912,NOT_AVAILABLE,0,,,,,M,0.99648726,,
350549737439047296,12.33518,13.6937475,11.18785,2.5058975,11.418134,0.6678584,NOT_AVAILABLE,0,,,,,M,0.99648726,,
350664155368182656,6.449255,6.7837358,5.93887,0.8448658,2.0049407,0.124023706,NOT_AVAILABLE,0,5599.268,4.3987,0.8554594,0.9829877,G,1.0000273E-6,,
351429930856782464,16.044624,16.43083,15.488839,0.94199085,,,NOT_AVAILABLE,0,,,,,K,0.99997145,,
352200138749697408,18.219933,21.18242,16.666395,4.5160255,,,NOT_AVAILABLE,0,,,,,,0.9999993,,
353394139660510464,14.1100025,16.072706,12.804983,3.267723,-59.182697,1.9299552,NOT_AVAILABLE,0,3011.7002,5.0626,0.0025409972,0.18462576,M,0.9999466,,
353610331133759744,12.863563,14.55412,11.620396,2.9337244,-19.030798,1.31033,NOT_AVAILABLE,0,3136.2788,5.0511,0.0043254076,0.22275186,M,0.9982583,,
354077348697687424,8.636086,9.628431,7.647108,1.9813232,-38.60526,0.1310206,NOT_AVAILABLE,0,3731.8298,4.5866,0.06640145,0.6141867,M,0.99296397,,
356922880493142016,12.495588,12.469657,12.5878105,-0.11815357,,,VARIABLE,0,,,,,B,4.9933235E-5,WD,0.26954976
358249819229900672,11.273232,12.743697,10.08082,2.662877,-11.239436,1.4607191,NOT_AVAILABLE,0,3093.94,4.224,0.018831972,0.4787881,M,0.99296397,,
358269546017619840,11.076443,12.459577,9.917482,2.5420942,18.542488,0.23455729,NOT_AVAILABLE,0,,,,,M,0.99648726,,
358619839636979072,12.485191,14.020128,11.279323,2.7408056,-30.391096,0.39714342,NOT_AVAILABLE,0,3126.8474,4.5237,0.012787167,0.38554823,M,0.99296397,,
360654214936676224,12.473175,14.066811,11.24664,2.8201704,1.1820712,0.6027339,NOT_AVAILABLE,0,3013.1753,4.2468,0.011691448,0.39675787,M,0.99296397,,
362082308742525824,8.306631,8.93101,7.548982,1.3820281,-36.429585,0.12533103,NOT_AVAILABLE,0,4404.4004,4.5375,0.20402168,0.7757801,K,0.99914616,,
362091963829100672,13.527563,15.565027,12.18246,3.3825674,,,NOT_AVAILABLE,0,,,,,M,0.9999927,,
364013635276551680,13.608258,15.304748,12.365307,2.9394407,-8.463467,1.009742,NOT_AVAILABLE,0,,,,,M,0.99861324,,
365124378243998080,13.411404,15.137965,12.143954,2.994011,4.024897,2.700999,NOT_AVAILABLE,0,3101.3647,4.9647,0.00607133,0.2701252,M,0.9976672,,
365124382538652032,13.274685,15.000663,12.009495,2.991168,4.6331434,31.054829,VARIABLE,0,,,,,M,0.9976672,,
365548347350541952,9.562263,10.643179,8.52512,2.1180592,2.6325934,7.557137,NOT_AVAILABLE,0,,,,,M,0.9976672,,
366607726803661568,11.509061,12.916041,10.340253,2.5757885,-41.893177,0.26426324,NOT_AVAILABLE,0,,,,,M,0.9976672,,
369092520004831232,7.0926743,7.5670233,6.453562,1.1134615,-63.33204,0.121467285,NOT_AVAILABLE,0,4874.7036,4.4893,0.38399008,0.8687803,K,0.9993886,,
370467150056983808,11.5739,12.795404,10.476564,2.31884,-28.22066,0.35555217,NOT_AVAILABLE,0,,,,,M,0.99296397,,
373349657227961472,6.4646096,6.7540045,5.994884,0.75912046,-13.236181,0.12212326,NOT_AVAILABLE,0,5919.0605,4.3344,1.129454,1.0105337,G,1.0000273E-6,,
373838214051410816,12.648504,14.437643,11.372095,3.065548,-1.2056516,0.4919574,NOT_AVAILABLE,0,,,,,M,0.9992449,,
377003295711606400,18.40169,21.371536,16.8331,4.538437,,,NOT_AVAILABLE,0,,,,,,0.99999964,,
377423450888562304,10.803841,12.213761,9.637032,2.5767298,6.476061,0.17218249,NOT_AVAILABLE,0,,,,,M,0.99296397,,
378851098016946816,11.721473,13.13386,10.54292,2.5909395,-29.497887,0.19243574,NOT_AVAILABLE,0,,,,,M,0.99914616,,
379582273249916416,6.828241,7.1384497,6.342817,0.79563284,15.310879,0.11876876,NOT_AVAILABLE,0,5687.897,4.4212,0.85619307,0.95287323,G,0.9982583,,
381017479521263360,15.322352,17.779497,13.927382,3.8521147,,,NOT_AVAILABLE,0,,,,,M,0.9999964,,
381913615857697792,12.323625,13.733393,11.156925,2.5764675,-56.07045,0.43949625,NOT_AVAILABLE,0,3200.7896,4.2828,0.011548694,0.34954077,M,0.99648726,,
383426372059603712,8.371856,9.205697,7.478024,1.727673,2.2630439,0.12562715,NOT_AVAILABLE,0,3875.68,4.4782,0.1142767,0.7499602,K,0.9993886,,
384636109728592768,15.220189,15.40253,14.896034,0.5064955,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
385334196532776576,9.686646,11.291516,8.455489,2.8360271,10.603611,0.14668693,NOT_AVAILABLE,0,3020.2869,4.6976,0.0037119307,0.22242324,M,0.9976672,,
385334230892516480,7.218567,8.332124,6.16774,2.164384,11.367275,0.12266349,NOT_AVAILABLE,0,3352.2085,4.0641,0.023865439,0.4579952,M,0.9976672,,
386653747925624576,8.300702,9.222687,7.352524,1.870163,-2.2391562,0.13771725,NOT_AVAILABLE,0,,,,,M,0.99914616,,
386653851004022144,8.25029,9.156619,7.3108954,1.8457236,1.2486756,0.21936586,NOT_AVAILABLE,0,,,,,K,0.9976672,,
386655019234959872,9.08505,10.175217,8.046922,2.128295,-0.79244775,0.13856892,VARIABLE,0,3633.867,4.6958,0.04481318,0.56849426,M,0.9976672,SOLAR_LIKE,0.11438966
386864854157380480,13.244516,14.964589,11.994157,2.9704323,-39.213535,26.271034,NOT_AVAILABLE,0,3085.3423,4.7584,0.0047470476,0.23279466,M,0.99296397,,
387570740621702400,11.136063,12.433001,10.009241,2.4237595,-28.187387,0.30502722,NOT_AVAILABLE,0,,,,,M,0.99861324,,
388443168737947264,19.323843,21.515406,17.744349,3.7710571,,,NOT_AVAILABLE,0,,,,,,0.9999951,,
391624571277556992,12.772258,14.455256,11.518703,2.936553,-29.773203,0.38403016,NOT_AVAILABLE,0,,,,,M,0.9982583,,
392350008432819328,9.992615,11.324109,8.851962,2.472147,4.4394135,0.14404175,VARIABLE,0,3215.3032,4.0177,0.021863783,0.47647277,M,0.9976672,,
393155984814848128,11.423243,12.989094,10.1998205,2.7892733,,,NOT_AVAILABLE,2,3000.2905,3.9606,0.020819973,0.5339515,M,0.9976672,,
393621524910343296,14.384546,16.769222,12.998102,3.77112,-7.102995,1.7352738,NOT_AVAILABLE,0,2856.8083,5.1855,0.0011649616,0.1391453,M,0.99999774,,
395234439752169344,14.236328,14.46869,13.839458,0.62923145,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
405118190290397568,13.853708,15.896235,12.5271225,3.369113,,,NOT_AVAILABLE,0,2980.7834,5.078,0.002746287,0.19648035,M,0.99999166,,
405201306499066624,14.635294,16.766907,13.296704,3.4702024,1.4054309,2.2817194,NOT_AVAILABLE,0,2955.089,5.1512,0.0017907826,0.16143425,M,0.99999374,,
409824168780424832,10.8970585,12.2141485,9.759813,2.4543352,-17.724129,0.16269529,VARIABLE,0,3414.948,4.9172,0.01376878,0.39264035,M,0.99648726,SOLAR_LIKE,0.34305972
410527134662587776,13.282553,14.8528385,12.07065,2.7821884,8.278397,0.5439098,VARIABLE,0,3210.1619,5.0183,0.006004396,0.25051552,M,0.9990192,SOLAR_LIKE,0.47097003
411311395692644224,13.151,15.289569,11.807017,3.4825516,-7.1885324,1.8966777,NOT_AVAILABLE,0,,,,,M,0.99999535,,
411413822074322432,4.9480124,5.326608,4.4043818,0.9222264,-97.093796,0.25253788,NOT_AVAILABLE,0,,,,,G,0.99961895,,
413391568618906880,9.789813,10.599369,8.910724,1.6886454,13.799072,0.14032926,NOT_AVAILABLE,0,,,,,K,0.99885,,
415665118140313472,11.519651,12.835939,10.374438,2.4615011,14.577414,0.18021134,NOT_AVAILABLE,0,,,,,M,0.9982583,,
416135846558362112,9.811476,10.699056,8.884775,1.8142805,3.1067505,0.15777759,VARIABLE,0,,,,,K,0.99914616,,
416158489625704320,11.530065,12.791929,10.401613,2.390316,-0.6372399,0.21027899,NOT_AVAILABLE,0,,,,,M,0.99296397,,
416158523985440896,13.6601925,15.371327,12.411594,2.959733,,,NOT_AVAILABLE,0,,,,,M,0.99648726,,
418077858975682304,12.446137,14.119412,11.189033,2.9303799,-15.991367,0.34238186,VARIABLE,0,,,,,M,0.9976672,SOLAR_LIKE,0.087699436
418363560198079616,12.880576,14.429385,11.668161,2.7612238,-31.060678,0.4837823,NOT_AVAILABLE,0,,,,,M,0.99861324,,
418491408481398272,12.731781,14.291872,11.509709,2.7821627,-40.677883,0.5071705,NOT_AVAILABLE,0,,,,,M,0.99296397,,
418491412783587200,13.998035,14.009648,13.946325,0.06332302,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
419121948343397888,17.327671,20.39414,15.772535,4.621605,,,NOT_AVAILABLE,0,,,,,M,0.9999993,,
419624356438705152,15.71571,18.835531,14.233667,4.601864,,,NOT_AVAILABLE,0,,,,,M,0.999998,,
423018377034969216,2.232691,2.9760761,2.2639887,0.7120874,,,NOT_AVAILABLE,0,,,,,,5.703833E-4,,
423027104407576576,13.467986,15.901472,12.079866,3.8216057,,,NOT_AVAILABLE,0,,,,,M,0.99999696,,
423075173674854528,7.075807,6.969859,6.038823,0.931036,,,NOT_AVAILABLE,0,,,,,,0.9999982,,
423075173680043904,6.221867,6.380405,5.585264,0.79514074,,,NOT_AVAILABLE,0,5617.5693,4.3236,1.075578,1.0949643,F,0.9998415,,
424422281584852352,9.966077,10.880156,9.019614,1.8605413,-15.182835,0.17961642,NOT_AVAILABLE,0,,,,,M,0.9976672,,
425040000962497792,6.762044,7.6099744,5.8559637,1.7540107,10.332795,0.11883571,NOT_AVAILABLE,0,,,,,K,0.9990192,,
425040000962559616,3.3200667,3.7355075,2.8486214,0.8868861,,,NOT_AVAILABLE,0,5726.01,4.308,1.2662435,1.1434221,F,0.9998031,,
426122397136335872,16.805937,17.361704,16.116907,1.2447968,,,NOT_AVAILABLE,0,,,,,unknown,0.9999679,,
426641955043723520,9.846085,11.080971,8.743409,2.3375616,6.9985495,0.1531898,NOT_AVAILABLE,0,,,,,M,0.9976672,,
427322415301550208,4.6359124,4.9266615,4.1987586,0.7279029,20.683723,0.12335255,NOT_AVAILABLE,0,5986.044,4.079,3.6769516,1.7828727,F,0.99648726,,
429297859741477888,12.988087,,,,6.6681533,2.4337578,NOT_AVAILABLE,0,,,,,,,,
429297924157113856,12.401586,13.644194,10.695002,2.949192,1.528535,0.9742537,NOT_AVAILABLE,0,,,,,M,0.99885,,
432824886875420672,15.782515,18.34691,14.36519,3.981721,,,NOT_AVAILABLE,1,,,,,M,0.9999987,,
434690036555954304,9.291658,10.375401,8.145858,2.2295427,,,NOT_AVAILABLE,0,,,,,M,0.99296397,,
435570539206096640,10.691935,11.643492,9.545157,2.0983343,22.479193,20.011011,NOT_AVAILABLE,0,,,,,,0.99948806,,
436648129327098496,3.9026392,4.208915,3.42685,0.78206515,49.472805,0.11690042,NOT_AVAILABLE,0,5873.7397,4.211,2.2305992,1.4422743,F,0.99296397,,
438829629114680704,3.9830012,4.24677,3.554696,0.6920738,24.550722,0.12726237,NOT_AVAILABLE,0,6281.219,4.2036,2.3408136,1.2919663,F,0.99296397,,
438829835272390784,9.139716,10.267504,8.080235,2.1872692,25.25429,0.1375571,NOT_AVAILABLE,0,3547.1597,4.6149,0.042026807,0.56593406,M,0.9976672,,
439595542043685888,12.072921,13.285026,10.974774,2.3102512,-30.243973,0.45273662,VARIABLE,0,,,,,M,0.99296397,SOLAR_LIKE,0.096259445
440052423484915712,10.155469,11.200035,9.137617,2.062418,19.62685,0.20398036,NOT_AVAILABLE,0,,,,,M,0.99861324,,
443016706832479488,8.711076,9.26599,8.004379,1.261611,-40.01963,0.16439514,NOT_AVAILABLE,0,4562.339,4.6032,0.16974151,0.65943605,K,0.99885,,
445100418805396608,13.714347,16.137005,12.322032,3.8149729,,,NOT_AVAILABLE,0,,,,,M,0.99999714,,
452189348226035840,14.224171,16.17857,12.916871,3.2616987,23.47585,2.0211608,NOT_AVAILABLE,0,3016.9824,5.0799,0.002925353,0.19791989,M,0.9999547,,
453562088496088320,15.117151,15.592888,14.4765625,1.1163254,,,NOT_AVAILABLE,0,,,,,unknown,0.9999461,,
455808803070744832,13.48304,15.149896,12.240175,2.9097204,-45.47107,0.7797129,NOT_AVAILABLE,0,,,,,M,0.99296397,,
458018340407727104,12.018761,13.508623,10.820139,2.6884842,1.5972129,0.29962748,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
459215468053012096,15.154918,17.839083,13.724038,4.1150446,,,NOT_AVAILABLE,0,,,,,M,0.9999989,,
459661938487951360,10.630822,11.895843,9.508488,2.3873549,75.70274,0.18886952,NOT_AVAILABLE,0,3250.1633,4.1167,0.03994078,0.63023156,M,0.99914616,,
459661938487952000,9.690008,10.689696,8.692596,1.9970999,76.32613,0.15204333,NOT_AVAILABLE,0,,,,,M,0.99296397,,
460421735382461696,10.766105,11.894483,9.710145,2.1843376,13.622567,0.21944943,VARIABLE,0,3499.1206,4.5857,0.035531465,0.49819586,M,0.99885,SOLAR_LIKE,0.50807875
460661738155654400,15.256578,17.578293,13.632784,3.945509,,,NOT_AVAILABLE,0,,,,,M,0.9999987,,
461701979229013376,10.019066,11.186045,8.943984,2.2420607,21.076494,0.1580983,NOT_AVAILABLE,0,3508.4785,4.7295,0.028631473,0.4912677,M,1.0000273E-6,,
461701979233050624,10.193903,11.395733,9.102655,2.2930775,21.37268,0.1421459,VARIABLE,0,3310.7295,4.3573,0.025228955,0.48387757,M,0.99861324,SOLAR_LIKE,0.31948006
462185901786308992,12.999865,14.507441,11.80488,2.7025604,6.729463,0.5741117,NOT_AVAILABLE,0,,,,,M,0.99648726,,
462185901790089856,13.578607,15.348054,12.304943,3.0431108,,,NOT_AVAILABLE,0,,,,,M,0.99885,,
463541427829124864,13.189621,14.272687,11.315443,2.957244,15.891838,3.8948085,VARIABLE,0,,,,,M,0.99981314,LPV,0.27158558
466291787445425408,11.493313,12.786031,10.357673,2.428358,-1.4149177,0.22012149,NOT_AVAILABLE,0,3456.41,4.7857,0.026465634,0.45368028,M,0.99914616,,
466294295706341760,6.483679,6.8083496,5.980904,0.8274455,-2.4418578,0.11854931,NOT_AVAILABLE,0,5588.4277,4.335,1.074542,1.1058348,G,0.99648726,,
466652427262218240,14.360462,16.417513,13.034693,3.3828201,-35.435417,1.54303,NOT_AVAILABLE,0,2983.3896,5.1585,0.0017976642,0.15871313,M,0.9999862,,
470826482637310080,9.702565,11.347691,8.451808,2.8958826,27.816954,0.14049482,NOT_AVAILABLE,0,,,,,M,0.9976672,,
470826482637310848,12.33619,12.493927,12.051627,0.44229984,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
471082286587088640,13.01673,14.702205,11.773401,2.9288034,17.310646,1.957856,NOT_AVAILABLE,0,3161.1582,4.9678,0.007351364,0.29724327,M,0.99296397,,
473347456640406016,6.4171324,6.711533,5.842489,0.8690443,-15.677288,0.2541549,NOT_AVAILABLE,0,5554.627,4.3282,0.98777723,1.0733039,F,0.9998612,,
473347456640408448,12.152006,13.536329,10.973133,2.5631962,-20.110874,0.37893847,NOT_AVAILABLE,0,3325.3015,4.9347,0.011967546,0.32961124,M,1.0000273E-6,,
474648763011926272,7.593065,8.033388,6.9787064,1.0546818,38.79948,0.12509811,NOT_AVAILABLE,0,4943.2183,4.5075,0.3308526,0.78421503,K,0.99885,,
474987206435652608,10.43589,11.742816,9.304233,2.4385834,-120.61159,0.14586087,NOT_AVAILABLE,0,,,,,M,0.99861324,,
475852728242957312,13.653397,15.463248,12.381457,3.081791,-38.711983,19.856756,VARIABLE,0,,,,,M,0.99914616,SOLAR_LIKE,0.1706555
476247246758218112,7.5403323,7.9381294,6.9559636,0.9821658,1.9022459,1.3075786,NOT_AVAILABLE,0,,,,,G,0.9999783,,
476809509515283712,12.211264,13.950018,10.946023,3.003995,20.027607,0.3189078,NOT_AVAILABLE,0,,,,,M,0.9982583,,
477826420331704064,12.081607,13.597137,10.8754635,2.721674,-70.96367,0.38547385,NOT_AVAILABLE,0,3050.0857,4.311,0.010552407,0.36768806,M,0.99296397,,
482089261274984064,12.682573,14.35166,11.432957,2.918703,2.1631794,0.47911447,NOT_AVAILABLE,0,,,,,M,0.99648726,,
482210963467781504,14.065862,16.078087,12.744355,3.3337317,-89.87838,1.068167,NOT_AVAILABLE,0,,,,,M,0.9999865,,
492053585402171264,11.109747,12.196495,10.072359,2.124136,-26.680239,0.18963811,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
493650660396520064,10.478082,10.941633,8.750771,2.1908627,,,NOT_AVAILABLE,0,,,,,unknown,0.9993918,,
493650660400463488,8.772154,9.523699,7.929006,1.5946927,2.4385848,0.12695752,NOT_AVAILABLE,0,3975.3118,4.2753,0.10904202,0.6854772,K,0.9993886,,
