source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,ruwe,ipd_frac_multi_peak,adoptedrv,adoptedrv_error,adoptedrv_refname,radial_velocity_is_valid,gcns_prob,wd_prob,dist_1,dist_16,dist_50,dist_84,xcoord_16,xcoord_50,xcoord_84,ycoord_16,ycoord_50,ycoord_84,zcoord_16,zcoord_50,zcoord_84
5107106033552702208,55.982053739473585,-19.110199545087987,0.016497957,0.01491183,71.75053,0.021045957,310.09702,0.020467209,157.18456,0.017758498,6.8202105,7.2991104,6.174898,1.2292323,0.974805,0,25.12606,0.12548117,2018A&A...616A...1G,1,1.0,0.09064967,0.01392787,0.013933356,0.013937433,0.013941488,-7.7284117,-7.730673,-7.7329216,-4.6222286,-4.623581,-4.624926,-10.632266,-10.635377,-10.638471
5110641302736199424,58.583405672029585,-14.626996430366534,0.4872325,0.38462454,56.205326,0.6626128,-70.95007,0.5477319,86.40279,0.45273587,15.693614,18.243948,13.842362,2.3850954,10.724818,76,9.9,2.0,2012AJ....144...99D,0,0.794,0.09002645,0.017342567,0.017599637,0.017806424,0.018012064,-11.030216,-11.159817,-11.288697,-5.3984356,-5.461865,-5.5249414,-12.607078,-12.755205,-12.90251
5115463180914712448,54.572021668602574,-11.49906945105181,0.017121375,0.01729646,61.88605,0.021998767,1458.2007,0.02084605,-2696.5452,0.021518556,12.066338,13.255437,10.986762,1.3803025,1.4495507,0,-84.49877,0.62724745,2018A&A...616A...1G,1,1.0,0.2137037,0.016146522,0.016153544,0.016159065,0.01616471,-10.211436,-10.214926,-10.218494,-3.609159,-3.610392,-3.6116536,-11.984888,-11.988983,-11.993173
5117974602912370432,34.74269374763958,-25.943711129253515,0.017514728,0.018396268,77.91402,0.029494971,-217.7341,0.023190495,444.6089,0.023825755,6.147864,6.518684,5.598161,1.2137781,1.0706407,2,7.259273,0.21902698,2018A&A...616A...1G,1,1.0,0.0911859,0.012823886,0.012829838,0.012834813,0.0128394095,-3.547172,-3.5485477,-3.5498185,-2.4331906,-2.4341342,-2.435006,-12.087262,-12.091949,-12.096279
5129338021224785408,41.277321981998256,-18.572408740298428,0.11339818,0.10492387,70.04587,0.1598574,318.56775,0.18155588,48.170708,0.15767117,4.3308682,4.585217,3.93988,1.1771624,1.1891063,0,27.585108,1.3599762,2018A&A...616A...1G,1,1.0,0.058234125,0.014205964,0.014248492,0.014279319,0.014310057,-6.1438365,-6.157129,-6.170383,-2.3380647,-2.3431232,-2.348167,-12.64145,-12.6688,-12.696071
5134635708766250752,28.208951776479687,-22.43486455959262,0.014682291,0.012924406,90.41709,0.021281939,845.632,0.020183843,-1.5052937,0.016012553,8.186272,9.119309,7.2316756,1.321111,0.9196096,0,12.05554,0.17665087,2018A&A...616A...1G,1,1.0,0.19922711,0.010856839,0.010856839,0.011058699,0.01106165,-2.6237311,-2.672514,-2.673227,-0.8355019,-0.85103637,-0.85126346,-10.501853,-10.697114,-10.699967
5138510181584617856,31.2762752397911,-17.615403066083893,0.18795231,0.15924877,107.2972,0.23074427,1275.2181,0.3042396,-169.70135,0.18918723,9.17051,10.436235,8.0406685,1.4176859,15.138265,17,23.34,0.87,2002ApJS..141..503N,0,1.0,0.10913059,0.009271762,0.009296662,0.0093180295,0.009338675,-3.0723205,-3.0793817,-3.0862045,-0.40595847,-0.40689152,-0.40779305,-8.764929,-8.785074,-8.804539
5140693571158739840,24.771554293454546,-17.948299887129313,0.427904,0.33828592,367.71188,0.74180114,3385.316,0.67216444,544.3864,0.3787539,10.507542,12.820644,9.067688,1.6715958,12.367461,9,,,,0,0.928,0.12537342,0.0027066893,0.0027141548,0.002719639,0.002725274,-0.6689435,-0.6702952,-0.671684,0.05240509,0.052510984,0.052619785,-2.6299057,-2.6352198,-2.6406798
5140693571158946048,24.771674208211856,-17.947682860008488,0.33532688,0.28195217,373.8443,0.50087124,3178.6943,0.42692018,584.06134,0.30229247,10.817838,13.252207,9.423653,1.5971872,10.453167,10,29.0,2.0,1953GCRV..C......0W,0,0.886,0.13648453,0.0026669952,0.0026713514,0.0026748795,0.0026784698,-0.658415,-0.6592846,-0.6601695,0.05159816,0.05166631,0.051735654,-2.5884254,-2.5918438,-2.5953226
5153091836072107136,45.462424511757,-16.59453280551054,0.01709052,0.019182492,145.69218,0.024446325,-369.97183,0.029098382,-267.9313,0.028365023,10.058402,11.475932,8.88558,1.4363106,1.0732157,3,,,,0,1.0,0.14277744,0.006861001,0.0068625915,0.006863687,0.0068649133,-3.399391,-3.3999336,-3.400541,-1.2701107,-1.2703134,-1.2705404,-5.8246136,-5.8255434,-5.826584
5159273530961537280,44.543868419797654,-12.882602840627078,0.024014708,0.028574008,86.957436,0.03548757,274.15436,0.027559433,539.5079,0.030173521,11.579974,12.9174795,10.4414425,1.4128011,1.3890574,0,100.31753,0.9956864,2018A&A...616A...1G,1,1.0,0.12900794,0.011489465,0.01149549,0.01149992,0.011504493,-6.0639663,-6.0663033,-6.068715,-1.4647833,-1.4653478,-1.4659305,-9.655517,-9.659238,-9.663078
5160075762132996992,43.13567823945298,-12.770554604772986,0.025136318,0.019976985,96.52004,0.025844626,397.35263,0.03548857,-189.28117,0.025454741,5.8122654,6.259414,5.199105,1.2208242,1.0150049,0,17.91143,0.13585214,2018A&A...616A...1G,1,1.0,0.10559163,0.010354051,0.0103575755,0.010360431,0.010363321,-5.329228,-5.330697,-5.332184,-1.1402355,-1.1405499,-1.140868,-8.80787,-8.810298,-8.812755
5164120762333028736,55.811663307520355,-9.760083664068041,0.18459857,0.1413769,110.02539,0.19444616,-93.634056,0.19973063,744.3604,0.15795508,3.2755666,3.85296,2.6867616,1.1500926,2.9923291,0,-6.23,0.0001,2018A&A...616A...7S,0,1.0,0.095988505,0.009052794,0.009073473,0.009089127,0.009104331,-5.9922423,-6.0025816,-6.0126224,-1.9565744,-1.9599503,-1.9632288,-6.5263114,-6.537572,-6.5485077
5164707970261890560,53.22829341517546,-9.458168216292322,0.12144193,0.09303789,310.5773,0.13549915,-974.7581,0.15972257,20.87584,0.120366044,3.465752,3.9824479,2.8421502,1.198171,2.7166147,0,,,,0,1.0,0.06424062,0.0032165302,0.0032184578,0.0032198795,0.0032212404,-2.0695705,-2.0704846,-2.0713599,-0.5872385,-0.5874979,-0.5877462,-2.3938463,-2.3949034,-2.3959157
5165286828773802880,53.91772804822145,-8.491094316993587,0.034302857,0.026498564,76.613075,0.039453976,1521.077,0.041128904,-321.44592,0.03276761,13.848975,16.141737,12.476759,1.5774715,1.4562451,0,,,,0,1.0,0.083333336,0.013037579,0.013045554,0.0130520975,0.013058871,-8.592763,-8.597074,-8.601535,-2.3226352,-2.3238003,-2.3250062,-9.537099,-9.541883,-9.546835
5170039467784804096,51.24784690007301,-5.367170566006298,0.022830652,0.01970278,65.26068,0.027728027,-230.8832,0.025693651,-768.4793,0.021619657,7.4652786,8.087434,6.713721,1.2499659,0.95712316,0,-13.372653,0.12199565,2018A&A...616A...1G,1,1.0,0.07451923,0.015307818,0.015316892,0.015323317,0.01532988,-10.21813,-10.222416,-10.226794,-1.643844,-1.6445335,-1.6452378,-11.291358,-11.296095,-11.300933
5183110874332308480,47.9036106160578,-4.278627146775743,0.030860884,0.026900763,65.58408,0.034095965,164.69153,0.04191671,-382.44897,0.03774055,12.117315,13.648435,10.916781,1.4488379,1.5119205,0,,,,0,1.0,0.04520202,0.015228549,0.0152394045,0.015246982,0.015255043,-9.85818,-9.863081,-9.868296,-0.8315198,-0.83193314,-0.832373,-11.591562,-11.597325,-11.603457
5185165891628969984,40.314644601412986,-4.538542485444145,0.033959184,0.035131734,81.19893,0.044579778,352.76465,0.042424116,-57.91696,0.041703507,12.250948,14.045924,10.976293,1.5005046,1.7146044,0,21.609,2.653,2017AJ....153...75K,0,1.0,0.037979797,0.012299219,0.01230931,0.012316203,0.012322511,-6.9763546,-6.980261,-6.9838357,0.36404192,0.36424577,0.3644323,-10.134943,-10.140617,-10.145811
5185493447310441728,42.81745198144149,-3.8882601693023133,0.15673375,0.15253049,86.293205,0.18863557,1112.6625,0.1826983,-1853.86,0.17197865,18.002083,21.664816,16.401794,1.862775,1.1777321,0,1.26,0.13,2010ApJ...723..684B,0,1.0,0.026587302,0.011532394,0.011563894,0.011589149,0.011614657,-6.9340405,-6.949184,-6.9644794,0.10770241,0.10793763,0.1081752,-9.253709,-9.273918,-9.294331
5203276810942065536,139.28558758927346,-77.82674697465572,0.025537424,0.027474238,105.03359,0.026477605,636.1923,0.037468106,-806.5293,0.03582386,11.5566025,13.409413,10.258115,1.5235224,1.4497317,3,,,,0,1.0,0.06066498,0.009515163,0.009518183,0.009520519,0.009522974,3.4416583,3.442503,3.4433906,-8.284108,-8.286141,-8.288278,-3.1818783,-3.1826591,-3.1834798
5213167330349528064,117.3008524617764,-76.70272278517169,0.017865324,0.018063689,91.826324,0.018486017,-102.15356,0.023059612,-192.91818,0.023277672,10.162108,11.558282,8.993873,1.434989,1.0714872,0,1.229,3.221,2017AJ....153...75K,0,1.0,0.12152117,0.010707319,0.010707319,0.010889055,0.010891775,3.1922395,3.2464218,3.2472324,-9.315334,-9.473445,-9.47581,-4.2048573,-4.276227,-4.2772946
5224460173763882496,174.52796501310212,-77.3607589439316,0.027007325,0.02824028,119.34189,0.030471839,-2063.8289,0.038078148,616.5934,0.039443497,12.816201,15.045261,11.456882,1.565184,1.2848089,0,,,,0,1.0,0.1848034,0.008374415,0.008377513,0.008379611,0.008381539,3.9025638,3.903541,3.904439,-7.0855885,-7.087363,-7.0889935,-2.1787968,-2.1793425,-2.179844
5243594081269535872,145.69216012443803,-68.87998537875298,0.022829989,0.023831153,153.75934,0.02489855,-75.82824,0.029123876,1128.8488,0.028421892,11.133258,12.993792,9.839672,1.5163196,1.0661858,0,,,,0,1.0,0.13131313,0.0065010483,0.0065025985,0.006503696,0.0065047876,1.8875711,1.8878897,1.8882066,-6.0747986,-6.075824,-6.0768437,-1.3482158,-1.3484434,-1.3486696
5249863805819472640,145.71175224473672,-63.631908378052884,0.020520465,0.020286344,95.47592,0.021433007,508.34167,0.025503108,62.943516,0.025218546,11.763151,13.556836,10.485071,1.5049714,1.1391742,1,,,,0,1.0,0.17065832,0.01046834,0.010471486,0.010473864,0.01047618,2.4617724,2.4623318,2.4628763,-10.072306,-10.0745945,-10.076822,-1.4629874,-1.4633199,-1.4636433
5254061535106490112,161.08527551332452,-61.20263830459439,0.037177417,0.0391901,206.96977,0.04479964,-346.2076,0.05000522,1611.1,0.051150113,11.859422,14.155519,10.474081,1.5953184,0.9512852,4,,,,0,1.0,0.149186,0.0048292885,0.0048305467,0.0048315874,0.004832604,1.5101069,1.5104322,1.5107499,-4.5852995,-4.5862875,-4.587252,-0.1696721,-0.16970867,-0.16974436
5260451999698559872,97.69447071943821,-76.71691328105032,0.115504175,0.16976097,112.598755,0.1308523,-14.368533,0.14262685,447.1979,0.2561198,13.44563,,,,2.2610457,0,,,,0,0.918,,0.008858392,0.008870638,0.008880375,0.008890676,2.4279191,2.430584,2.4334035,-7.4822345,-7.490447,-7.499136,-4.099951,-4.1044507,-4.109212
5260451999700465536,97.69292692592067,-76.71700457680214,0.08672049,0.10010151,112.6584,0.093428634,-36.20683,0.11078153,524.2455,0.15210754,13.215869,15.287722,11.399487,2.3502433,1.2741823,27,,,,0,1.0,0.1056512,0.008859197,0.0088694105,0.008876368,0.008882898,2.427587,2.4294915,2.4312785,-7.481171,-7.48704,-7.492547,-4.0994325,-4.1026483,-4.105666
5260759175761501696,98.42498690791187,-75.62874086458727,0.01633246,0.017399872,113.13045,0.016938346,-297.9547,0.020423213,280.58734,0.019915504,9.3847475,10.694307,8.24563,1.4189659,1.0885247,0,12.032,0.0009,2018A&A...616A...7S,0,1.0,0.15010281,0.008836328,0.008838208,0.00883987,0.008962,2.264696,2.2651215,2.2964158,-7.5194864,-7.5209,-7.624807,-4.0549235,-4.055686,-4.111718
5260759175761502976,98.43896955100807,-75.62380392415764,0.017775623,0.017748863,113.13179,0.0176141,-328.76294,0.02238957,263.11682,0.020662433,10.212167,11.677434,9.024885,1.444478,1.1390804,1,,,,0,1.0,0.14313099,0.008836062,0.008837855,0.008839258,0.008840646,2.2639802,2.2643394,2.264695,-7.5196495,-7.520843,-7.5220237,-4.054251,-4.0548944,-4.055531
5264749303457104384,92.5589813200266,-74.75420492762049,0.07337327,0.11566251,97.86661,0.089776866,96.50002,0.086043075,-195.92665,0.1540924,12.365336,,,,1.4341322,55,,,,0,1.0,,0.010197273,0.010209295,0.010218153,0.010226477,2.429824,2.4319322,2.4339135,-8.610014,-8.617484,-8.624504,-4.91867,-4.922938,-4.926948
5264749303462961280,92.56235755341913,-74.75398809344104,0.050095413,0.06839713,97.915794,0.057268422,121.595825,0.05672467,-212.41087,0.09824687,4.9001403,5.256069,4.368095,1.20963,1.3641096,0,36.145493,0.12547229,2018A&A...616A...1G,1,1.0,0.1339881,0.01019965,0.010206782,0.010212489,0.01021847,2.4292037,2.4305618,2.4319854,-8.60798,-8.612792,-8.617837,-4.9173226,-4.920072,-4.9229536
5271055243163629056,124.53289609935437,-68.31451297878304,0.014212374,0.016547402,94.26636,0.015486798,94.793785,0.018168053,-340.08432,0.019535838,10.605513,11.960904,9.457217,1.4201959,1.2720871,1,-5.827,1.14,2017AJ....153...75K,0,1.0,0.21790163,0.010603993,0.010606296,0.010608123,0.010609895,2.0704477,2.070804,2.07115,-9.895925,-9.897629,-9.899282,-3.2058449,-3.2063968,-3.2069325
5272690766709543680,125.3567266023035,-67.05262825043658,0.019804014,0.018245209,93.671974,0.019502597,-397.34302,0.025979234,660.19135,0.022118274,15.077436,15.588746,14.41087,1.2305883,0.94042635,0,,,,0,1.0,0.8085287,0.010670806,0.010673386,0.010675575,0.01067775,1.9232771,1.9236716,1.9240637,-10.041433,-10.043493,-10.04554,-3.0646014,-3.0652301,-3.0658548
5273943488410008832,118.30118445721946,-67.79867244988867,0.01144508,0.011561106,122.41302,0.011389391,1467.1234,0.01406614,-1489.7211,0.015046423,13.777515,14.1209345,13.261633,1.2055327,1.0526336,0,,,,0,1.0,0.7895998,0.008023731,0.008023731,0.008111082,0.008169601,1.341621,1.3562267,1.3660113,-7.446932,-7.5280037,-7.582315,-2.668993,-2.698049,-2.7175143
5278042880077383040,124.37351805519963,-61.91613022264878,0.37790695,0.40831646,191.83624,0.41861156,-156.45125,0.5067487,1099.3657,0.5030782,20.0352,21.742388,18.231085,2.3679893,1.2428653,0,,,,0,0.998,0.05277778,0.005186198,0.0052011507,0.005212903,0.005224615,0.530901,0.5321006,0.5332961,-5.009753,-5.0210733,-5.032354,-1.2932454,-1.2961676,-1.2990797
5292028393100840320,110.21409706569334,-62.16902108648849,0.0152220465,0.014366919,89.19703,0.014730229,-285.68152,0.020663215,194.79732,0.016649827,11.13792,12.59205,9.955813,1.4404434,0.9225171,0,36.092,1.639,2017AJ....153...75K,0,1.0,0.15202288,0.010959473,0.010959473,0.011210442,0.011212607,0.59247094,0.60603833,0.6061554,-10.248964,-10.483663,-10.485687,-3.8363724,-3.9242241,-3.924982
5299440441521812992,140.39914047697528,-60.2811438583444,0.013158122,0.013986737,95.69817,0.014502031,-840.1851,0.01746285,182.05551,0.017497323,8.680594,9.699792,7.6768575,1.3446327,1.0209795,0,40.115,0.0006,2018A&A...616A...7S,0,1.0,0.18239631,0.010226024,0.010226024,0.01044903,0.010450856,1.6887846,1.7256132,1.7259146,-10.001413,-10.2195215,-10.221307,-1.3005012,-1.3288623,-1.3290944
5302788969815543936,129.50851733832945,-58.934301092646784,0.2372503,0.2215876,89.99289,0.23559035,-56.972977,0.315557,-313.65402,0.30198315,14.539931,17.33036,12.878723,1.9994947,6.22123,74,,,,0,1.0,0.113082014,0.0110445125,0.011080551,0.011111837,0.011140042,0.93873405,0.94138455,0.9437741,-10.849584,-10.8802185,-10.907836,-2.0454597,-2.0512352,-2.0564418
5332606522595645952,176.45664661730092,-64.843052846102,0.013777223,0.015097591,215.67528,0.018143972,2661.6396,0.018192463,-344.9325,0.019402547,11.423104,11.515765,11.230018,1.1687531,0.8742317,0,,,,0,1.0,0.36214766,0.0045942636,0.0045942636,0.004636463,0.004636881,2.0135605,2.0320554,2.0322387,-4.1231656,-4.1610374,-4.1614127,-0.228781,-0.23088239,-0.23090322
5334356223546958464,171.15924236861943,-61.648013531415735,0.017329203,0.01724658,85.61287,0.021384621,-556.65643,0.022010652,88.845314,0.0201324,8.075447,8.955378,7.151615,1.3081756,1.1235892,0,4.902768,0.14717247,2018A&A...616A...1G,1,1.0,0.110480115,0.011673307,0.011677231,0.011680335,0.011683419,4.528429,4.529633,4.530829,-10.762944,-10.765806,-10.768648,-0.10037412,-0.100400805,-0.100427315
5393446658454453632,162.05388771666577,-39.93962594730691,0.033428483,0.039554797,247.21559,0.051197793,-1179.3112,0.055921696,-988.1215,0.055926006,14.005882,17.617006,12.46335,1.7687683,1.0446762,0,-11.0,2.0,2015ApJS..220...18B,0,1.0,0.21107805,0.00396933,0.00396933,0.0040447223,0.004045744,0.57275593,0.5836347,0.58378214,-3.7512083,-3.8224578,-3.8234234,1.1644598,1.1865772,1.1868769
5412250540681250560,146.12137189336056,-45.77909735114582,0.010832597,0.011967924,106.17268,0.014093538,-462.6209,0.014188146,-582.66766,0.015172922,9.158753,10.373461,8.058181,1.3968651,0.9715037,1,46.956875,0.36751905,2018A&A...616A...1G,1,1.0,0.20924237,0.009319554,0.009319554,0.009417971,0.009419619,0.36300477,0.36683822,0.3669024,-9.267031,-9.364892,-9.366531,0.9189475,0.9286518,0.92881435
5535361753834861312,115.04626042327716,-42.958948811779244,0.018889965,0.02056522,125.30285,0.02152292,-483.45847,0.024456015,504.77432,0.024794802,12.030774,14.073357,10.699945,1.5444989,1.0951318,0,,,,0,1.0,0.1689436,0.00797805,0.007979629,0.007981244,0.0081213275,-1.8543627,-1.8547381,-1.8872918,-7.637059,-7.638605,-7.772675,-1.3824364,-1.3827162,-1.4069852
5550620058937466880,95.27757860461126,-49.09274147732291,0.014903108,0.0171586,85.909744,0.016728261,-26.326117,0.018888261,255.07283,0.022698548,12.016486,13.54747,10.815858,1.4489709,1.2027154,0,-6.305,1.233,2017AJ....153...75K,0,1.0,0.15608077,0.011635169,0.011637904,0.011640126,0.011642426,-2.3341022,-2.3345478,-2.335009,-10.292149,-10.294113,-10.296148,-4.9055533,-4.90649,-4.9074597
5559035514776717312,104.43647190771412,-44.291651313997995,0.03506969,0.03886926,124.356895,0.039878186,-1172.1891,0.050886545,-125.36987,0.05050896,10.381962,11.800207,9.160427,1.4930713,2.8755577,8,,,,0,1.0,0.18495852,0.008035766,0.008039068,0.008041469,0.008043874,-2.0724761,-2.073095,-2.073715,-7.3810997,-7.383304,-7.3855114,-2.4188492,-2.4195716,-2.420295
5559035514779971456,104.4373295461301,-44.29139605439596,0.0437247,0.047462482,124.56955,0.049491733,-1118.0734,0.06305355,-48.934414,0.067031786,10.418207,11.823463,9.18865,1.5050523,1.6439328,1,-20.3,10.0,1996AJ....112.2799H,0,1.0,0.09906205,0.008019622,0.008024326,0.008027675,0.008030813,-2.0686855,-2.0695488,-2.0703578,-7.3675904,-7.370665,-7.373546,-2.4143248,-2.4153323,-2.4162765
5639391810273308416,130.37950135632184,-32.93649496565008,0.011610207,0.01605129,117.396126,0.020453347,-1061.1577,0.015683083,1345.8999,0.021145772,11.822395,11.900727,11.670317,1.1589615,1.3352805,0,29.3,2.9,2006A&A...447..173P,0,1.0,0.4611446,0.008327445,0.008327445,0.008517419,0.008519238,-2.2110631,-2.2615042,-2.261987,-7.9876304,-8.169853,-8.1715975,0.8095036,0.8279709,0.82814765
5700706729031126656,123.17043503163158,-21.55502398567159,0.014906714,0.015152334,123.20329,0.02362702,13.458424,0.01725299,-693.9869,0.01909765,10.67168,12.363419,9.416186,1.4905331,1.1012337,5,6.3,0.9,2016A&A...596A.116S,0,1.0,0.21212685,0.008113549,0.008116016,0.0081927115,0.00832045,-3.849386,-3.8857622,-3.946348,-7.0786033,-7.145495,-7.2569056,0.97227746,0.98146534,0.99676806
5717278911884258176,115.09192337695882,-17.41606611553706,0.01023486,0.010978539,109.34396,0.018100515,1138.69,0.018136192,-542.5559,0.015911164,12.970207,13.089419,12.747707,1.1664762,1.022184,0,-10.0,13.4,2002AJ....124.1118S,0,1.0,0.69251347,0.009142339,0.009144344,0.009146199,0.00937928,-5.3743753,-5.3754654,-5.5124536,-7.387645,-7.3891435,-7.577448,0.3972729,0.39735347,0.4074796
5717278911884264576,115.0860829678518,-17.415137719851018,0.02219157,0.024417335,109.254486,0.03917484,1152.243,0.038188595,-536.41174,0.035935283,13.95689,16.885386,12.506049,1.6504498,1.0867008,0,,,,0,1.0,0.15694444,0.009145112,0.009149484,0.009152765,0.009156155,-5.3778725,-5.3798013,-5.381794,-7.3914886,-7.3941393,-7.3968782,0.39679503,0.39693737,0.3970844
5753687109122994048,128.9248121022928,-8.321818266749508,0.15826875,0.1302357,138.31473,0.21448307,-534.8113,0.22877994,301.64966,0.23623087,,,16.847324,,1.4177389,0,29.89,0.06,2010ApJ...723..684B,0,1.0,,0.0072036386,0.007219148,0.007228993,0.0072406665,-4.102006,-4.1076,-4.114233,-5.4700494,-5.477509,-5.486354,2.3169389,2.3200984,2.323845
5761985432616501376,133.39836837028676,-3.4931644292214545,0.056819335,0.03344919,115.48757,0.07259748,-516.6054,0.08192922,-199.65184,0.051992696,15.888929,19.109976,14.351721,1.7715129,0.8789975,0,7.0,2.0,2015ApJS..220...18B,0,1.0,0.067815654,0.008646647,0.008653593,0.008658532,0.008664018,-4.900896,-4.903693,-4.9068,-6.1179075,-6.121399,-6.125277,3.6656659,3.667758,3.6700814
5776161813992756992,262.3503788640829,-80.14714892351998,0.0144708445,0.015823282,78.506195,0.017186068,-518.0373,0.019639147,472.90018,0.021301733,10.92762,12.405219,9.734407,1.4492357,1.0543816,1,34.614,1.758,2017AJ....153...75K,0,1.0,0.20517136,0.012358225,0.012358225,0.012736734,0.012740322,7.7372336,7.9742107,7.9764566,-8.30199,-8.556264,-8.558675,-4.8926373,-5.04249,-5.0439105
5808612830236138368,247.1198786603902,-70.08390985846162,0.08986086,0.11458071,82.86994,0.16266629,200.74222,0.10667355,109.34149,0.15235424,4.7439675,5.039831,4.30314,1.1839815,2.1055434,0,10.393397,1.6249644,2018A&A...616A...1G,1,1.0,0.033630952,0.012015117,0.012043928,0.012066408,0.012091211,8.867788,8.884341,8.902603,-7.5653043,-7.5794253,-7.595005,-3.0306249,-3.0362818,-3.042523
5846275093531511936,215.5706327308375,-70.3954746504146,0.016023783,0.018450554,77.76993,0.022123115,-793.5688,0.018941445,-418.55023,0.023185587,13.560653,15.661355,12.227021,1.5424451,1.1866372,0,,,,0,1.0,0.28565657,0.012463444,0.012463444,0.01285715,0.012861541,7.99205,8.24451,8.247325,-9.368899,-9.664852,-9.668152,-1.9204967,-1.981163,-1.9818395
5848753805085988352,223.53849427608563,-66.08142937993206,0.2241127,0.282062,93.94183,0.36514124,483.49414,0.24460885,-359.35846,0.36079028,18.461712,21.611277,16.662884,2.2465672,1.9924947,16,,,,0,0.978,0.052228328,0.01055527,0.010607025,0.0106447,0.010686112,7.449828,7.4762897,7.505375,-7.46546,-7.4919767,-7.5211234,-1.129573,-1.1335851,-1.1379952
5853498713190525696,217.39232147200883,-62.67607511676666,0.023999203,0.03443618,768.0665,0.049872905,-3781.741,0.031386077,769.465,0.050524533,8.984749,11.373116,7.5685353,1.6316793,0.97145325,11,-22.4,0.5,2006A&A...460..695T,0,1.0,0.21443602,0.0012770584,0.0012770584,0.0013019451,0.0013020444,0.8854278,0.9026826,0.9027514,-0.91927654,-0.93719095,-0.93726236,-0.042736605,-0.043569434,-0.043572757
5866992641380992256,214.76617301528017,-59.38264069990895,0.01220937,0.015500155,84.60291,0.021768823,-454.96777,0.016487727,-810.6092,0.021535266,6.354505,6.8676977,5.683081,1.2332904,0.9239907,0,-18.489256,0.13450749,2018A&A...616A...1G,1,1.0,0.2635019,0.0115458295,0.0115458295,0.011818625,0.011822424,8.001307,8.190355,8.192987,-8.317439,-8.513957,-8.516693,0.3247749,0.3324484,0.33255526
5895265380327966464,213.30650650722762,-56.741262094420925,0.010605678,0.013281188,85.72401,0.018292425,354.01324,0.013920986,179.06854,0.0166175,9.343476,10.448863,8.298997,1.3635552,1.1325172,1,52.220913,0.24636017,2018A&A...616A...1G,1,1.0,0.18064246,0.0116599435,0.011662885,0.011665577,0.011668139,8.079687,8.0815525,8.083327,-8.363912,-8.365842,-8.36768,0.88686275,0.8870675,0.88726234
5918660719983560192,266.6334444727895,-57.32506180218072,0.036374,0.03472266,169.8042,0.046469025,-1116.9095,0.04607181,-1353.9275,0.04745149,9.592273,11.001,8.416265,1.4415545,0.97503436,2,-42.937,0.0008,2018A&A...616A...7S,0,1.0,0.15457071,0.005727323,0.005727323,0.0058882213,0.0058902446,5.038538,5.1800866,5.181866,-2.3178375,-2.382953,-2.3837717,-1.4293321,-1.4694865,-1.4699914
5946986063671469824,263.8059466621306,-48.67780401885913,0.04553818,0.034008037,103.202705,0.046161182,-8.65835,0.05029893,501.7491,0.031746414,11.613846,13.205047,10.35664,1.5074564,1.2927895,0,,,,0,1.0,0.115832776,0.009679305,0.009685357,0.009689628,0.009693754,9.110346,9.114365,9.118245,-2.9461765,-2.947476,-2.9487307,-1.4586884,-1.4593318,-1.4599531
5946986063684477056,263.80723698261943,-48.67877743078911,0.019225746,0.015549765,103.30805,0.021558356,74.06915,0.024321679,470.1658,0.014680631,9.293614,10.480064,8.208224,1.3870054,0.9890191,0,-22.938,0.0007,2018A&A...616A...7S,0,1.0,0.19092412,0.009675529,0.009677858,0.009679775,0.009681894,9.103243,9.105045,9.107039,-2.9439468,-2.9445298,-2.9451747,-1.4577655,-1.4580542,-1.4583734
5951165616611763456,259.7726543146931,-46.63575837613547,0.04968997,0.043720953,113.75134,0.07254689,1029.6095,0.085671164,106.93497,0.073817015,5.3014293,5.708797,4.734677,1.2077719,0.81725454,0,26.03561,0.19670802,2018A&A...616A...1G,1,0.992,0.12875,0.008778026,0.008785353,0.008790956,0.0087969825,8.334156,8.339472,8.345189,-2.6594656,-2.6611617,-2.662986,-0.8071572,-0.807672,-0.8082257
5951165616635298816,259.7685324639266,-46.63635961449501,0.3495679,0.30287832,113.28575,0.43021867,952.03516,0.48283255,138.38031,0.42960048,7.987019,9.0009,6.975858,1.3533046,17.542185,0,25.05777,1.0711033,2018A&A...616A...1G,1,1.0,0.059722222,0.008747392,0.008794529,0.00882718,0.008861662,8.34279,8.373763,8.406474,-2.6625597,-2.6724446,-2.6828842,-0.807697,-0.8106956,-0.8138625
5951824121022278144,262.1701639221161,-46.89910489864381,0.024713613,0.017735574,219.64626,0.026228724,572.5685,0.039771337,-880.58264,0.027025519,8.336431,9.658231,7.193375,1.4208988,1.054375,0,-2.904,0.0004,2018A&A...616A...7S,0,1.0,0.12975168,0.004551557,0.0045522396,0.004552815,0.0045533953,4.322914,4.323461,4.324012,-1.3214815,-1.3216486,-1.321817,-0.5375729,-0.5376409,-0.5377094
5955305209191546112,264.26088738973226,-44.323382243038424,0.027164215,0.023952208,199.6944,0.031152742,-705.94507,0.03495059,-938.07996,0.021445652,9.602153,11.2452345,8.340336,1.5053432,1.0140452,7,,,,0,1.0,0.15509379,0.0050060744,0.0050071124,0.00500795,0.005094616,4.825436,4.826243,4.909765,-1.2048674,-1.2050688,-1.2259235,-0.578478,-0.5785747,-0.5885874
